time_sk,submission_date,year,month,quarter,season,is_cold_month
1863,2013-10-05,2013,10,4,Warm,0
1864,2013-10-06,2013,10,4,Warm,0
1865,2013-10-07,2013,10,4,Warm,0
1866,2013-10-08,2013,10,4,Warm,0
1867,2013-10-09,2013,10,4,Warm,0
1868,2013-10-10,2013,10,4,Warm,0
1869,2013-10-11,2013,10,4,Warm,0
1870,2013-10-12,2013,10,4,Warm,0
1871,2013-10-13,2013,10,4,Warm,0
1872,2013-10-14,2013,10,4,Warm,0
1873,2013-10-15,2013,10,4,Warm,0
1874,2013-10-16,2013,10,4,Warm,0
1875,2013-10-17,2013,10,4,Warm,0
1876,2013-10-18,2013,10,4,Warm,0
1877,2013-10-19,2013,10,4,Warm,0
1878,2013-10-20,2013,10,4,Warm,0
1879,2013-10-21,2013,10,4,Warm,0
1880,2013-10-22,2013,10,4,Warm,0
1881,2013-10-23,2013,10,4,Warm,0
1882,2013-10-24,2013,10,4,Warm,0
1883,2013-10-25,2013,10,4,Warm,0
1884,2013-10-26,2013,10,4,Warm,0
1885,2013-10-27,2013,10,4,Warm,0
1886,2013-10-28,2013,10,4,Warm,0
1887,2013-10-29,2013,10,4,Warm,0
1888,2013-10-30,2013,10,4,Warm,0
1889,2013-10-31,2013,10,4,Warm,0
1890,2013-11-01,2013,11,4,Warm,0
1891,2013-11-02,2013,11,4,Warm,0
1892,2013-11-03,2013,11,4,Warm,0
1893,2013-11-04,2013,11,4,Warm,0
1894,2013-11-05,2013,11,4,Warm,0
1895,2013-11-06,2013,11,4,Warm,0
1896,2013-11-07,2013,11,4,Warm,0
1897,2013-11-08,2013,11,4,Warm,0
1898,2013-11-09,2013,11,4,Warm,0
1899,2013-11-10,2013,11,4,Warm,0
1900,2013-11-11,2013,11,4,Warm,0
1901,2013-11-12,2013,11,4,Warm,0
1902,2013-11-13,2013,11,4,Warm,0
1903,2013-11-14,2013,11,4,Warm,0
1904,2013-11-15,2013,11,4,Warm,0
1905,2013-11-16,2013,11,4,Warm,0
1906,2013-11-17,2013,11,4,Warm,0
1907,2013-11-18,2013,11,4,Warm,0
1908,2013-11-19,2013,11,4,Warm,0
1909,2013-11-20,2013,11,4,Warm,0
1910,2013-11-21,2013,11,4,Warm,0
1911,2013-11-22,2013,11,4,Warm,0
1912,2013-11-23,2013,11,4,Warm,0
1913,2013-11-24,2013,11,4,Warm,0
1914,2013-11-25,2013,11,4,Warm,0
1915,2013-11-26,2013,11,4,Warm,0
1916,2013-11-27,2013,11,4,Warm,0
1917,2013-11-28,2013,11,4,Warm,0
1918,2013-11-29,2013,11,4,Warm,0
1919,2013-11-30,2013,11,4,Warm,0
1920,2013-12-01,2013,12,4,Warm,0
1921,2013-12-02,2013,12,4,Warm,0
1922,2013-12-03,2013,12,4,Warm,0
1923,2013-12-04,2013,12,4,Warm,0
1924,2013-12-05,2013,12,4,Warm,0
1925,2013-12-06,2013,12,4,Warm,0
1926,2013-12-07,2013,12,4,Warm,0
1927,2013-12-08,2013,12,4,Warm,0
1928,2013-12-09,2013,12,4,Warm,0
1929,2013-12-10,2013,12,4,Warm,0
1930,2013-12-11,2013,12,4,Warm,0
1931,2013-12-12,2013,12,4,Warm,0
1932,2013-12-13,2013,12,4,Warm,0
1933,2013-12-14,2013,12,4,Warm,0
1934,2013-12-15,2013,12,4,Warm,0
1935,2013-12-16,2013,12,4,Warm,0
1936,2013-12-17,2013,12,4,Warm,0
1937,2013-12-18,2013,12,4,Warm,0
1938,2013-12-19,2013,12,4,Warm,0
1939,2013-12-20,2013,12,4,Warm,0
1940,2013-12-21,2013,12,4,Warm,0
1941,2013-12-22,2013,12,4,Warm,0
1942,2013-12-23,2013,12,4,Warm,0
1943,2013-12-24,2013,12,4,Warm,0
1944,2013-12-25,2013,12,4,Warm,0
1945,2013-12-26,2013,12,4,Warm,0
1946,2013-12-27,2013,12,4,Warm,0
1947,2013-12-28,2013,12,4,Warm,0
1948,2013-12-29,2013,12,4,Warm,0
1949,2013-12-30,2013,12,4,Warm,0
1950,2013-12-31,2013,12,4,Warm,0
1951,2014-01-01,2014,1,1,Cold,1
1952,2014-01-02,2014,1,1,Cold,1
1953,2014-01-03,2014,1,1,Cold,1
1954,2014-01-04,2014,1,1,Cold,1
1955,2014-01-05,2014,1,1,Cold,1
1956,2014-01-06,2014,1,1,Cold,1
1957,2014-01-07,2014,1,1,Cold,1
1958,2014-01-08,2014,1,1,Cold,1
1959,2014-01-09,2014,1,1,Cold,1
1960,2014-01-10,2014,1,1,Cold,1
1961,2014-01-11,2014,1,1,Cold,1
1962,2014-01-12,2014,1,1,Cold,1
1963,2014-01-13,2014,1,1,Cold,1
1964,2014-01-14,2014,1,1,Cold,1
1965,2014-01-15,2014,1,1,Cold,1
1966,2014-01-16,2014,1,1,Cold,1
1967,2014-01-17,2014,1,1,Cold,1
1968,2014-01-18,2014,1,1,Cold,1
1969,2014-01-19,2014,1,1,Cold,1
1970,2014-01-20,2014,1,1,Cold,1
1971,2014-01-21,2014,1,1,Cold,1
1972,2014-01-22,2014,1,1,Cold,1
1973,2014-01-23,2014,1,1,Cold,1
1974,2014-01-24,2014,1,1,Cold,1
1975,2014-01-25,2014,1,1,Cold,1
1976,2014-01-26,2014,1,1,Cold,1
1977,2014-01-27,2014,1,1,Cold,1
1978,2014-01-28,2014,1,1,Cold,1
1979,2014-01-29,2014,1,1,Cold,1
1980,2014-01-30,2014,1,1,Cold,1
1981,2014-01-31,2014,1,1,Cold,1
1982,2014-02-01,2014,2,1,Cold,1
1983,2014-02-02,2014,2,1,Cold,1
1984,2014-02-03,2014,2,1,Cold,1
1985,2014-02-04,2014,2,1,Cold,1
1986,2014-02-05,2014,2,1,Cold,1
1987,2014-02-06,2014,2,1,Cold,1
1988,2014-02-07,2014,2,1,Cold,1
1989,2014-02-08,2014,2,1,Cold,1
1990,2014-02-09,2014,2,1,Cold,1
1991,2014-02-10,2014,2,1,Cold,1
1992,2014-02-11,2014,2,1,Cold,1
1993,2014-02-12,2014,2,1,Cold,1
1994,2014-02-13,2014,2,1,Cold,1
1995,2014-02-14,2014,2,1,Cold,1
1996,2014-02-15,2014,2,1,Cold,1
1997,2014-02-16,2014,2,1,Cold,1
1998,2014-02-17,2014,2,1,Cold,1
1999,2014-02-18,2014,2,1,Cold,1
2000,2014-02-19,2014,2,1,Cold,1
2001,2014-02-20,2014,2,1,Cold,1
2002,2014-02-21,2014,2,1,Cold,1
2003,2014-02-22,2014,2,1,Cold,1
2004,2014-02-23,2014,2,1,Cold,1
2005,2014-02-24,2014,2,1,Cold,1
2006,2014-02-25,2014,2,1,Cold,1
2007,2014-02-26,2014,2,1,Cold,1
2008,2014-02-27,2014,2,1,Cold,1
2009,2014-02-28,2014,2,1,Cold,1
2010,2014-03-01,2014,3,1,Cold,1
2011,2014-03-02,2014,3,1,Cold,1
2012,2014-03-03,2014,3,1,Cold,1
2013,2014-03-04,2014,3,1,Cold,1
2014,2014-03-05,2014,3,1,Cold,1
2015,2014-03-06,2014,3,1,Cold,1
2016,2014-03-07,2014,3,1,Cold,1
2017,2014-03-08,2014,3,1,Cold,1
2018,2014-03-09,2014,3,1,Cold,1
2019,2014-03-10,2014,3,1,Cold,1
2020,2014-03-11,2014,3,1,Cold,1
2021,2014-03-12,2014,3,1,Cold,1
2022,2014-03-13,2014,3,1,Cold,1
2023,2014-03-14,2014,3,1,Cold,1
2024,2014-03-15,2014,3,1,Cold,1
2025,2014-03-16,2014,3,1,Cold,1
2026,2014-03-17,2014,3,1,Cold,1
2027,2014-03-18,2014,3,1,Cold,1
2028,2014-03-19,2014,3,1,Cold,1
2029,2014-03-20,2014,3,1,Cold,1
2030,2014-03-21,2014,3,1,Cold,1
2031,2014-03-22,2014,3,1,Cold,1
2032,2014-03-23,2014,3,1,Cold,1
2033,2014-03-24,2014,3,1,Cold,1
2034,2014-03-25,2014,3,1,Cold,1
2035,2014-03-26,2014,3,1,Cold,1
2036,2014-03-27,2014,3,1,Cold,1
2037,2014-03-28,2014,3,1,Cold,1
2038,2014-03-29,2014,3,1,Cold,1
2039,2014-03-30,2014,3,1,Cold,1
2040,2014-03-31,2014,3,1,Cold,1
2041,2014-04-01,2014,4,2,Cold,1
2042,2014-04-02,2014,4,2,Cold,1
2043,2014-04-03,2014,4,2,Cold,1
2044,2014-04-04,2014,4,2,Cold,1
2045,2014-04-05,2014,4,2,Cold,1
2046,2014-04-06,2014,4,2,Cold,1
2047,2014-04-07,2014,4,2,Cold,1
2048,2014-04-08,2014,4,2,Cold,1
2049,2014-04-09,2014,4,2,Cold,1
2050,2014-04-10,2014,4,2,Cold,1
2051,2014-04-11,2014,4,2,Cold,1
2052,2014-04-12,2014,4,2,Cold,1
2053,2014-04-13,2014,4,2,Cold,1
2054,2014-04-14,2014,4,2,Cold,1
2055,2014-04-15,2014,4,2,Cold,1
2056,2014-04-16,2014,4,2,Cold,1
2057,2014-04-17,2014,4,2,Cold,1
2058,2014-04-18,2014,4,2,Cold,1
2059,2014-04-19,2014,4,2,Cold,1
2060,2014-04-20,2014,4,2,Cold,1
2061,2014-04-21,2014,4,2,Cold,1
2062,2014-04-22,2014,4,2,Cold,1
2063,2014-04-23,2014,4,2,Cold,1
2064,2014-04-24,2014,4,2,Cold,1
2065,2014-04-25,2014,4,2,Cold,1
2066,2014-04-26,2014,4,2,Cold,1
2067,2014-04-27,2014,4,2,Cold,1
2068,2014-04-28,2014,4,2,Cold,1
2069,2014-04-29,2014,4,2,Cold,1
2070,2014-04-30,2014,4,2,Cold,1
2071,2014-05-01,2014,5,2,Warm,0
2072,2014-05-02,2014,5,2,Warm,0
2073,2014-05-03,2014,5,2,Warm,0
2074,2014-05-04,2014,5,2,Warm,0
2075,2014-05-05,2014,5,2,Warm,0
2076,2014-05-06,2014,5,2,Warm,0
2077,2014-05-07,2014,5,2,Warm,0
2078,2014-05-08,2014,5,2,Warm,0
2079,2014-05-09,2014,5,2,Warm,0
2080,2014-05-10,2014,5,2,Warm,0
2081,2014-05-11,2014,5,2,Warm,0
2082,2014-05-12,2014,5,2,Warm,0
2083,2014-05-13,2014,5,2,Warm,0
2084,2014-05-14,2014,5,2,Warm,0
2085,2014-05-15,2014,5,2,Warm,0
2086,2014-05-16,2014,5,2,Warm,0
2087,2014-05-17,2014,5,2,Warm,0
2088,2014-05-18,2014,5,2,Warm,0
2089,2014-05-19,2014,5,2,Warm,0
2090,2014-05-20,2014,5,2,Warm,0
2091,2014-05-21,2014,5,2,Warm,0
2092,2014-05-22,2014,5,2,Warm,0
2093,2014-05-23,2014,5,2,Warm,0
2094,2014-05-24,2014,5,2,Warm,0
2095,2014-05-25,2014,5,2,Warm,0
2096,2014-05-26,2014,5,2,Warm,0
2097,2014-05-27,2014,5,2,Warm,0
2098,2014-05-28,2014,5,2,Warm,0
2099,2014-05-29,2014,5,2,Warm,0
2100,2014-05-30,2014,5,2,Warm,0
2101,2014-05-31,2014,5,2,Warm,0
2102,2014-06-01,2014,6,2,Warm,0
2103,2014-06-02,2014,6,2,Warm,0
2104,2014-06-03,2014,6,2,Warm,0
2105,2014-06-04,2014,6,2,Warm,0
2106,2014-06-05,2014,6,2,Warm,0
2107,2014-06-06,2014,6,2,Warm,0
2108,2014-06-07,2014,6,2,Warm,0
2109,2014-06-08,2014,6,2,Warm,0
2110,2014-06-09,2014,6,2,Warm,0
2111,2014-06-10,2014,6,2,Warm,0
2112,2014-06-11,2014,6,2,Warm,0
2113,2014-06-12,2014,6,2,Warm,0
2114,2014-06-13,2014,6,2,Warm,0
2115,2014-06-14,2014,6,2,Warm,0
2116,2014-06-15,2014,6,2,Warm,0
2117,2014-06-16,2014,6,2,Warm,0
2118,2014-06-17,2014,6,2,Warm,0
2119,2014-06-18,2014,6,2,Warm,0
2120,2014-06-19,2014,6,2,Warm,0
2121,2014-06-20,2014,6,2,Warm,0
2122,2014-06-21,2014,6,2,Warm,0
2123,2014-06-22,2014,6,2,Warm,0
2124,2014-06-23,2014,6,2,Warm,0
2125,2014-06-24,2014,6,2,Warm,0
2126,2014-06-25,2014,6,2,Warm,0
2127,2014-06-26,2014,6,2,Warm,0
2128,2014-06-27,2014,6,2,Warm,0
2129,2014-06-28,2014,6,2,Warm,0
2130,2014-06-29,2014,6,2,Warm,0
2131,2014-06-30,2014,6,2,Warm,0
2132,2014-07-01,2014,7,3,Warm,0
2133,2014-07-02,2014,7,3,Warm,0
2134,2014-07-03,2014,7,3,Warm,0
2135,2014-07-04,2014,7,3,Warm,0
2136,2014-07-05,2014,7,3,Warm,0
2137,2014-07-06,2014,7,3,Warm,0
2138,2014-07-07,2014,7,3,Warm,0
2139,2014-07-08,2014,7,3,Warm,0
2140,2014-07-09,2014,7,3,Warm,0
2141,2014-07-10,2014,7,3,Warm,0
2142,2014-07-11,2014,7,3,Warm,0
2143,2014-07-12,2014,7,3,Warm,0
2144,2014-07-13,2014,7,3,Warm,0
2145,2014-07-14,2014,7,3,Warm,0
2146,2014-07-15,2014,7,3,Warm,0
2147,2014-07-16,2014,7,3,Warm,0
2148,2014-07-17,2014,7,3,Warm,0
2149,2014-07-18,2014,7,3,Warm,0
2150,2014-07-19,2014,7,3,Warm,0
2151,2014-07-20,2014,7,3,Warm,0
2152,2014-07-21,2014,7,3,Warm,0
2153,2014-07-22,2014,7,3,Warm,0
2154,2014-07-23,2014,7,3,Warm,0
2155,2014-07-24,2014,7,3,Warm,0
2156,2014-07-25,2014,7,3,Warm,0
2157,2014-07-26,2014,7,3,Warm,0
2158,2014-07-27,2014,7,3,Warm,0
2159,2014-07-28,2014,7,3,Warm,0
2160,2014-07-29,2014,7,3,Warm,0
2161,2014-07-30,2014,7,3,Warm,0
2162,2014-07-31,2014,7,3,Warm,0
2163,2014-08-01,2014,8,3,Warm,0
2164,2014-08-02,2014,8,3,Warm,0
2165,2014-08-03,2014,8,3,Warm,0
2166,2014-08-04,2014,8,3,Warm,0
2167,2014-08-05,2014,8,3,Warm,0
2168,2014-08-06,2014,8,3,Warm,0
2169,2014-08-07,2014,8,3,Warm,0
2170,2014-08-08,2014,8,3,Warm,0
2171,2014-08-09,2014,8,3,Warm,0
2172,2014-08-10,2014,8,3,Warm,0
2173,2014-08-11,2014,8,3,Warm,0
2174,2014-08-12,2014,8,3,Warm,0
2175,2014-08-13,2014,8,3,Warm,0
2176,2014-08-14,2014,8,3,Warm,0
2177,2014-08-15,2014,8,3,Warm,0
2178,2014-08-16,2014,8,3,Warm,0
2179,2014-08-17,2014,8,3,Warm,0
2180,2014-08-18,2014,8,3,Warm,0
2181,2014-08-19,2014,8,3,Warm,0
2182,2014-08-20,2014,8,3,Warm,0
2183,2014-08-21,2014,8,3,Warm,0
2184,2014-08-22,2014,8,3,Warm,0
2185,2014-08-23,2014,8,3,Warm,0
2186,2014-08-24,2014,8,3,Warm,0
2187,2014-08-25,2014,8,3,Warm,0
2188,2014-08-26,2014,8,3,Warm,0
2189,2014-08-27,2014,8,3,Warm,0
2190,2014-08-28,2014,8,3,Warm,0
2191,2014-08-29,2014,8,3,Warm,0
2192,2014-08-30,2014,8,3,Warm,0
2193,2014-08-31,2014,8,3,Warm,0
2194,2014-09-01,2014,9,3,Warm,0
2195,2014-09-02,2014,9,3,Warm,0
2196,2014-09-03,2014,9,3,Warm,0
2197,2014-09-04,2014,9,3,Warm,0
2198,2014-09-05,2014,9,3,Warm,0
2199,2014-09-06,2014,9,3,Warm,0
2200,2014-09-07,2014,9,3,Warm,0
2201,2014-09-08,2014,9,3,Warm,0
2202,2014-09-09,2014,9,3,Warm,0
2203,2014-09-10,2014,9,3,Warm,0
2204,2014-09-11,2014,9,3,Warm,0
2205,2014-09-12,2014,9,3,Warm,0
2206,2014-09-13,2014,9,3,Warm,0
2207,2014-09-14,2014,9,3,Warm,0
2208,2014-09-15,2014,9,3,Warm,0
2209,2014-09-16,2014,9,3,Warm,0
2210,2014-09-17,2014,9,3,Warm,0
2211,2014-09-18,2014,9,3,Warm,0
2212,2014-09-19,2014,9,3,Warm,0
2213,2014-09-20,2014,9,3,Warm,0
2214,2014-09-21,2014,9,3,Warm,0
2215,2014-09-22,2014,9,3,Warm,0
2216,2014-09-23,2014,9,3,Warm,0
2217,2014-09-24,2014,9,3,Warm,0
2218,2014-09-25,2014,9,3,Warm,0
2219,2014-09-26,2014,9,3,Warm,0
2220,2014-09-27,2014,9,3,Warm,0
2221,2014-09-28,2014,9,3,Warm,0
2222,2014-09-29,2014,9,3,Warm,0
2223,2014-09-30,2014,9,3,Warm,0
2224,2014-10-01,2014,10,4,Warm,0
2225,2014-10-02,2014,10,4,Warm,0
2226,2014-10-03,2014,10,4,Warm,0
2227,2014-10-04,2014,10,4,Warm,0
2228,2014-10-05,2014,10,4,Warm,0
2229,2014-10-06,2014,10,4,Warm,0
2230,2014-10-07,2014,10,4,Warm,0
2231,2014-10-08,2014,10,4,Warm,0
2232,2014-10-09,2014,10,4,Warm,0
2233,2014-10-10,2014,10,4,Warm,0
2234,2014-10-11,2014,10,4,Warm,0
2235,2014-10-12,2014,10,4,Warm,0
2236,2014-10-13,2014,10,4,Warm,0
2237,2014-10-14,2014,10,4,Warm,0
2238,2014-10-15,2014,10,4,Warm,0
2239,2014-10-16,2014,10,4,Warm,0
2240,2014-10-17,2014,10,4,Warm,0
2241,2014-10-18,2014,10,4,Warm,0
2242,2014-10-19,2014,10,4,Warm,0
2243,2014-10-20,2014,10,4,Warm,0
2244,2014-10-21,2014,10,4,Warm,0
2245,2014-10-22,2014,10,4,Warm,0
2246,2014-10-23,2014,10,4,Warm,0
2247,2014-10-24,2014,10,4,Warm,0
2248,2014-10-25,2014,10,4,Warm,0
2249,2014-10-26,2014,10,4,Warm,0
2250,2014-10-27,2014,10,4,Warm,0
2251,2014-10-28,2014,10,4,Warm,0
2252,2014-10-29,2014,10,4,Warm,0
2253,2014-10-30,2014,10,4,Warm,0
2254,2014-10-31,2014,10,4,Warm,0
2255,2014-11-01,2014,11,4,Warm,0
2256,2014-11-02,2014,11,4,Warm,0
2257,2014-11-03,2014,11,4,Warm,0
2258,2014-11-04,2014,11,4,Warm,0
2259,2014-11-05,2014,11,4,Warm,0
2260,2014-11-06,2014,11,4,Warm,0
2261,2014-11-07,2014,11,4,Warm,0
2262,2014-11-08,2014,11,4,Warm,0
2263,2014-11-09,2014,11,4,Warm,0
2264,2014-11-10,2014,11,4,Warm,0
2265,2014-11-11,2014,11,4,Warm,0
2266,2014-11-12,2014,11,4,Warm,0
2267,2014-11-13,2014,11,4,Warm,0
2268,2014-11-14,2014,11,4,Warm,0
2269,2014-11-15,2014,11,4,Warm,0
2270,2014-11-16,2014,11,4,Warm,0
2271,2014-11-17,2014,11,4,Warm,0
2272,2014-11-18,2014,11,4,Warm,0
2273,2014-11-19,2014,11,4,Warm,0
2274,2014-11-20,2014,11,4,Warm,0
2275,2014-11-21,2014,11,4,Warm,0
2276,2014-11-22,2014,11,4,Warm,0
2277,2014-11-23,2014,11,4,Warm,0
2278,2014-11-24,2014,11,4,Warm,0
2279,2014-11-25,2014,11,4,Warm,0
2280,2014-11-26,2014,11,4,Warm,0
2281,2014-11-27,2014,11,4,Warm,0
2282,2014-11-28,2014,11,4,Warm,0
2283,2014-11-29,2014,11,4,Warm,0
2284,2014-11-30,2014,11,4,Warm,0
2285,2014-12-01,2014,12,4,Warm,0
2286,2014-12-02,2014,12,4,Warm,0
2287,2014-12-03,2014,12,4,Warm,0
2288,2014-12-04,2014,12,4,Warm,0
2289,2014-12-05,2014,12,4,Warm,0
2290,2014-12-06,2014,12,4,Warm,0
2291,2014-12-07,2014,12,4,Warm,0
2292,2014-12-08,2014,12,4,Warm,0
2293,2014-12-09,2014,12,4,Warm,0
2294,2014-12-10,2014,12,4,Warm,0
2295,2014-12-11,2014,12,4,Warm,0
2296,2014-12-12,2014,12,4,Warm,0
2297,2014-12-13,2014,12,4,Warm,0
2298,2014-12-14,2014,12,4,Warm,0
2299,2014-12-15,2014,12,4,Warm,0
2300,2014-12-16,2014,12,4,Warm,0
2301,2014-12-17,2014,12,4,Warm,0
2302,2014-12-18,2014,12,4,Warm,0
2303,2014-12-19,2014,12,4,Warm,0
2304,2014-12-20,2014,12,4,Warm,0
2305,2014-12-21,2014,12,4,Warm,0
2306,2014-12-22,2014,12,4,Warm,0
2307,2014-12-23,2014,12,4,Warm,0
2308,2014-12-24,2014,12,4,Warm,0
2309,2014-12-25,2014,12,4,Warm,0
2310,2014-12-26,2014,12,4,Warm,0
2311,2014-12-27,2014,12,4,Warm,0
2312,2014-12-28,2014,12,4,Warm,0
2313,2014-12-29,2014,12,4,Warm,0
2314,2014-12-30,2014,12,4,Warm,0
2315,2014-12-31,2014,12,4,Warm,0
2316,2015-01-01,2015,1,1,Cold,1
2317,2015-01-02,2015,1,1,Cold,1
2318,2015-01-03,2015,1,1,Cold,1
2319,2015-01-04,2015,1,1,Cold,1
2320,2015-01-05,2015,1,1,Cold,1
2321,2015-01-06,2015,1,1,Cold,1
2322,2015-01-07,2015,1,1,Cold,1
2323,2015-01-08,2015,1,1,Cold,1
2324,2015-01-09,2015,1,1,Cold,1
2325,2015-01-10,2015,1,1,Cold,1
2326,2015-01-11,2015,1,1,Cold,1
2327,2015-01-12,2015,1,1,Cold,1
2328,2015-01-13,2015,1,1,Cold,1
2329,2015-01-14,2015,1,1,Cold,1
2330,2015-01-15,2015,1,1,Cold,1
2331,2015-01-16,2015,1,1,Cold,1
2332,2015-01-17,2015,1,1,Cold,1
2333,2015-01-18,2015,1,1,Cold,1
2334,2015-01-19,2015,1,1,Cold,1
2335,2015-01-20,2015,1,1,Cold,1
2336,2015-01-21,2015,1,1,Cold,1
2337,2015-01-22,2015,1,1,Cold,1
2338,2015-01-23,2015,1,1,Cold,1
2339,2015-01-24,2015,1,1,Cold,1
2340,2015-01-25,2015,1,1,Cold,1
2341,2015-01-26,2015,1,1,Cold,1
2342,2015-01-27,2015,1,1,Cold,1
2343,2015-01-28,2015,1,1,Cold,1
2344,2015-01-29,2015,1,1,Cold,1
2345,2015-01-30,2015,1,1,Cold,1
2346,2015-01-31,2015,1,1,Cold,1
2347,2015-02-01,2015,2,1,Cold,1
2348,2015-02-02,2015,2,1,Cold,1
2349,2015-02-03,2015,2,1,Cold,1
2350,2015-02-04,2015,2,1,Cold,1
2351,2015-02-05,2015,2,1,Cold,1
2352,2015-02-06,2015,2,1,Cold,1
2353,2015-02-07,2015,2,1,Cold,1
2354,2015-02-08,2015,2,1,Cold,1
2355,2015-02-09,2015,2,1,Cold,1
2356,2015-02-10,2015,2,1,Cold,1
2357,2015-02-11,2015,2,1,Cold,1
2358,2015-02-12,2015,2,1,Cold,1
2359,2015-02-13,2015,2,1,Cold,1
2360,2015-02-14,2015,2,1,Cold,1
2361,2015-02-15,2015,2,1,Cold,1
2362,2015-02-16,2015,2,1,Cold,1
2363,2015-02-17,2015,2,1,Cold,1
2364,2015-02-18,2015,2,1,Cold,1
2365,2015-02-19,2015,2,1,Cold,1
2366,2015-02-20,2015,2,1,Cold,1
2367,2015-02-21,2015,2,1,Cold,1
2368,2015-02-22,2015,2,1,Cold,1
2369,2015-02-23,2015,2,1,Cold,1
2370,2015-02-24,2015,2,1,Cold,1
2371,2015-02-25,2015,2,1,Cold,1
2372,2015-02-26,2015,2,1,Cold,1
2373,2015-02-27,2015,2,1,Cold,1
2374,2015-02-28,2015,2,1,Cold,1
2375,2015-03-01,2015,3,1,Cold,1
2376,2015-03-02,2015,3,1,Cold,1
2377,2015-03-03,2015,3,1,Cold,1
2378,2015-03-04,2015,3,1,Cold,1
2379,2015-03-05,2015,3,1,Cold,1
2380,2015-03-06,2015,3,1,Cold,1
2381,2015-03-07,2015,3,1,Cold,1
2382,2015-03-08,2015,3,1,Cold,1
2383,2015-03-09,2015,3,1,Cold,1
2384,2015-03-10,2015,3,1,Cold,1
2385,2015-03-11,2015,3,1,Cold,1
2386,2015-03-12,2015,3,1,Cold,1
2387,2015-03-13,2015,3,1,Cold,1
2388,2015-03-14,2015,3,1,Cold,1
2389,2015-03-15,2015,3,1,Cold,1
2390,2015-03-16,2015,3,1,Cold,1
2391,2015-03-17,2015,3,1,Cold,1
2392,2015-03-18,2015,3,1,Cold,1
2393,2015-03-19,2015,3,1,Cold,1
2394,2015-03-20,2015,3,1,Cold,1
2395,2015-03-21,2015,3,1,Cold,1
2396,2015-03-22,2015,3,1,Cold,1
2397,2015-03-23,2015,3,1,Cold,1
2398,2015-03-24,2015,3,1,Cold,1
2399,2015-03-25,2015,3,1,Cold,1
2400,2015-03-26,2015,3,1,Cold,1
2401,2015-03-27,2015,3,1,Cold,1
2402,2015-03-28,2015,3,1,Cold,1
2403,2015-03-29,2015,3,1,Cold,1
2404,2015-03-30,2015,3,1,Cold,1
2405,2015-03-31,2015,3,1,Cold,1
2406,2015-04-01,2015,4,2,Cold,1
2407,2015-04-02,2015,4,2,Cold,1
2408,2015-04-03,2015,4,2,Cold,1
2409,2015-04-04,2015,4,2,Cold,1
2410,2015-04-05,2015,4,2,Cold,1
2411,2015-04-06,2015,4,2,Cold,1
2412,2015-04-07,2015,4,2,Cold,1
2413,2015-04-08,2015,4,2,Cold,1
2414,2015-04-09,2015,4,2,Cold,1
2415,2015-04-10,2015,4,2,Cold,1
2416,2015-04-11,2015,4,2,Cold,1
2417,2015-04-12,2015,4,2,Cold,1
2418,2015-04-13,2015,4,2,Cold,1
2419,2015-04-14,2015,4,2,Cold,1
2420,2015-04-15,2015,4,2,Cold,1
2421,2015-04-16,2015,4,2,Cold,1
2422,2015-04-17,2015,4,2,Cold,1
2423,2015-04-18,2015,4,2,Cold,1
2424,2015-04-19,2015,4,2,Cold,1
2425,2015-04-20,2015,4,2,Cold,1
2426,2015-04-21,2015,4,2,Cold,1
2427,2015-04-22,2015,4,2,Cold,1
2428,2015-04-23,2015,4,2,Cold,1
2429,2015-04-24,2015,4,2,Cold,1
2430,2015-04-25,2015,4,2,Cold,1
2431,2015-04-26,2015,4,2,Cold,1
2432,2015-04-27,2015,4,2,Cold,1
2433,2015-04-28,2015,4,2,Cold,1
2434,2015-04-29,2015,4,2,Cold,1
2435,2015-04-30,2015,4,2,Cold,1
2436,2015-05-01,2015,5,2,Warm,0
2437,2015-05-02,2015,5,2,Warm,0
2438,2015-05-03,2015,5,2,Warm,0
2439,2015-05-04,2015,5,2,Warm,0
2440,2015-05-05,2015,5,2,Warm,0
2441,2015-05-06,2015,5,2,Warm,0
2442,2015-05-07,2015,5,2,Warm,0
2443,2015-05-08,2015,5,2,Warm,0
2444,2015-05-09,2015,5,2,Warm,0
2445,2015-05-10,2015,5,2,Warm,0
2446,2015-05-11,2015,5,2,Warm,0
2447,2015-05-12,2015,5,2,Warm,0
2448,2015-05-13,2015,5,2,Warm,0
2449,2015-05-14,2015,5,2,Warm,0
2450,2015-05-15,2015,5,2,Warm,0
2451,2015-05-16,2015,5,2,Warm,0
2452,2015-05-17,2015,5,2,Warm,0
2453,2015-05-18,2015,5,2,Warm,0
2454,2015-05-19,2015,5,2,Warm,0
2455,2015-05-20,2015,5,2,Warm,0
2456,2015-05-21,2015,5,2,Warm,0
2457,2015-05-22,2015,5,2,Warm,0
2458,2015-05-23,2015,5,2,Warm,0
2459,2015-05-24,2015,5,2,Warm,0
2460,2015-05-25,2015,5,2,Warm,0
2461,2015-05-26,2015,5,2,Warm,0
2462,2015-05-27,2015,5,2,Warm,0
2463,2015-05-28,2015,5,2,Warm,0
2464,2015-05-29,2015,5,2,Warm,0
2465,2015-05-30,2015,5,2,Warm,0
2466,2015-05-31,2015,5,2,Warm,0
2467,2015-06-01,2015,6,2,Warm,0
2468,2015-06-02,2015,6,2,Warm,0
2469,2015-06-03,2015,6,2,Warm,0
