author_id,skin_tone,eye_color,skin_type,hair_color
26562338653,light,green,combination,blonde
33022366802,lightMedium,brown,oily,
35958839840,,green,combination,
11487426746,fair,brown,dry,black
5506175714,light,green,combination,brown
1444142915,fair,brown,dry,black
21398717984,medium,brown,combination,blonde
34632586277,fair,brown,combination,brown
35083306403,lightMedium,brown,oily,black
36843145428,fair,blue,oily,auburn
2123861996,tan,brown,combination,black
21593482284,light,brown,combination,blonde
2790422388,light,brown,combination,blonde
9771634050,fair,brown,combination,blonde
5304430032,light,blue,dry,brown
11580098341,fairLight,hazel,combination,blonde
21174797167,light,blue,combination,blonde
34633068328,lightMedium,brown,oily,red
1025965492,mediumTan,brown,combination,brown
2795957182,mediumTan,brown,combination,brown
7344630812,fair,brown,combination,brown
24607018485,fair,brown,oily,brown
11519074219,lightMedium,brown,normal,auburn
11996018505,light,blue,normal,blonde
5986076932,fairLight,blue,combination,blonde
7056906291,light,green,combination,brown
22621488097,light,brown,dry,brown
33800589715,lightMedium,brown,normal,brown
6671375517,light,blue,combination,brown
2229833741,fair,brown,combination,black
22029338081,fair,blue,dry,brown
27205860355,fair,hazel,normal,blonde
10595239241,lightMedium,brown,combination,brown
24383049577,medium,brown,dry,brown
2314763027,fair,blue,normal,brown
5922654842,medium,brown,oily,black
30241038129,light,green,dry,brown
7773222633,medium,brown,combination,black
26636215794,lightMedium,brown,combination,brown
1463083191,lightMedium,brown,normal,brown
10791691523,light,Grey,dry,brown
20845599272,lightMedium,brown,dry,brown
23941296344,fair,blue,normal,brown
10829405194,fairLight,brown,oily,brown
2666121034,mediumTan,brown,dry,brown
27454163991,light,brown,combination,brown
1352164153,light,brown,combination,black
7414256081,fair,brown,oily,brown
8261710947,lightMedium,blue,combination,brown
5527541209,lightMedium,brown,combination,brown
5219695517,mediumTan,brown,combination,black
5538903703,fair,green,dry,brown
23023216790,lightMedium,brown,combination,brown
12304188221,medium,brown,oily,brown
24589632074,fairLight,brown,combination,brown
24436673035,mediumTan,brown,normal,black
5169748916,deep,brown,oily,black
9348057916,light,green,combination,brown
8193404971,fair,brown,normal,brown
1452551777,fairLight,brown,combination,auburn
2227910662,fair,hazel,combination,brown
11902207397,light,brown,combination,black
11528442768,light,brown,dry,brown
5541953835,fair,blue,combination,brown
11893234367,fair,green,combination,brown
26621070398,fairLight,Grey,normal,red
26398653254,fair,brown,dry,brown
5689838145,lightMedium,brown,combination,brown
6935298351,light,hazel,dry,blonde
24176438731,fairLight,blue,normal,blonde
23059578473,medium,brown,combination,brown
6267175769,fair,hazel,dry,blonde
1406098449,fair,brown,combination,blonde
2579253814,medium,brown,combination,brown
2688067867,light,brown,combination,black
6800505408,light,brown,dry,brown
25344337932,fair,blue,dry,black
7681932522,lightMedium,,combination,
5524590714,lightMedium,green,combination,blonde
6330191620,lightMedium,green,combination,brown
6604043179,light,brown,oily,brown
2587120511,lightMedium,hazel,oily,blonde
24438926627,lightMedium,brown,normal,black
2136381188,medium,brown,oily,brown
8670444359,fair,blue,oily,brown
11625946863,lightMedium,blue,combination,blonde
5149909774,light,,combination,blonde
22113931885,deep,brown,oily,brown
12760597866,fairLight,blue,combination,brown
1499394181,lightMedium,hazel,combination,brown
1558363661,light,hazel,combination,blonde
6812283963,medium,green,combination,blonde
6186189045,fairLight,green,combination,blonde
8294480964,lightMedium,brown,combination,brown
23366275189,fair,,combination,brown
1580203651,light,brown,combination,brown
1585110454,light,,dry,blonde
2515545562,lightMedium,brown,oily,black
9457002660,,,,
7123639517,medium,brown,oily,brown
10633061313,fairLight,blue,combination,blonde
6820674478,fairLight,hazel,dry,brown
8472226390,light,blue,normal,brown
6279060009,tan,brown,combination,black
12585206707,lightMedium,brown,combination,black
8889271265,lightMedium,hazel,combination,auburn
20917912990,medium,brown,oily,black
7595981383,light,brown,combination,black
8558132063,light,hazel,combination,blonde
23540036323,fairLight,blue,oily,blonde
23733912972,medium,brown,combination,brown
20851816292,fair,hazel,combination,auburn
11111058804,,,combination,
5535045228,lightMedium,,combination,
2608417922,lightMedium,hazel,combination,brown
10522147274,light,blue,combination,red
5326854381,tan,hazel,normal,blonde
1439382697,light,brown,combination,blonde
2674044479,lightMedium,brown,combination,brown
23244834172,fair,brown,combination,black
2724611712,lightMedium,brown,combination,brown
5625404611,fair,brown,combination,auburn
8379341361,fair,hazel,normal,brown
2101614016,light,green,dry,auburn
6211848958,fair,hazel,combination,blonde
5436354092,light,blue,normal,brown
9207108975,light,brown,dry,brown
1486423084,fair,hazel,normal,blonde
5712475667,lightMedium,brown,combination,brown
7630177237,light,green,oily,brown
6780611289,mediumTan,green,combination,black
7178020751,light,blue,oily,blonde
11944982836,lightMedium,brown,combination,brown
1078027656,light,hazel,combination,brown
6203773691,light,brown,normal,brown
2409432890,tan,brown,combination,blonde
2024652971,fair,blue,normal,auburn
6930789340,light,hazel,combination,black
7933805459,light,hazel,combination,blonde
10657461187,light,brown,oily,gray
1941051995,lightMedium,brown,combination,brown
1793941959,light,brown,combination,brown
5461173494,light,hazel,combination,brown
6035474726,mediumTan,brown,combination,black
9252553236,fair,green,dry,blonde
10774362012,fairLight,blue,combination,brown
21943777013,fair,blue,combination,blonde
10904079926,mediumTan,brown,combination,black
1451981276,light,green,oily,brown
1918673471,lightMedium,brown,combination,brown
11186376045,lightMedium,brown,normal,brown
5745590200,fair,brown,combination,black
1864637925,lightMedium,blue,combination,blonde
2100863921,lightMedium,brown,combination,brown
21679335740,light,brown,combination,brown
7224227301,tan,brown,combination,black
5811673538,medium,green,combination,brown
7224227886,light,hazel,dry,blonde
2362144158,fair,hazel,combination,black
2622617378,deep,brown,combination,black
21769520405,light,green,combination,brown
1467370897,lightMedium,brown,combination,brown
7201801222,light,brown,combination,brown
5590752649,medium,brown,combination,brown
2636872436,lightMedium,brown,combination,brown
5116519084,fair,brown,combination,red
20767903428,tan,brown,combination,brown
6346170407,fair,blue,oily,brown
1269456299,fair,brown,combination,brown
7831644365,lightMedium,brown,oily,blonde
6055978418,light,brown,oily,brown
10110043239,rich,brown,combination,black
5554191750,light,brown,combination,brown
9521499116,fairLight,green,normal,blonde
21172685845,fair,brown,combination,brown
5069896126,tan,brown,oily,black
5734435480,fair,blue,dry,blonde
5524597024,tan,brown,normal,black
1441150545,light,blue,normal,blonde
2350461403,lightMedium,blue,combination,blonde
5034790848,fair,brown,dry,gray
6783770151,lightMedium,brown,combination,black
22224995495,fairLight,hazel,dry,black
5514339090,light,green,combination,blonde
31237667364,mediumTan,green,dry,brown
1519414478,fair,blue,oily,
2660313195,light,brown,combination,auburn
6645589441,light,brown,dry,brown
1219690167,light,blue,combination,auburn
1345701788,lightMedium,brown,combination,brown
24054398823,lightMedium,blue,combination,blonde
22198686433,lightMedium,brown,combination,black
11184278025,light,blue,normal,brown
5118860962,,,,
1205238915,light,green,combination,blonde
2012508703,lightMedium,brown,oily,black
8222924655,lightMedium,brown,normal,brown
32101793412,fair,brown,dry,brown
8379430709,lightMedium,green,combination,brown
31046193106,light,brown,combination,brown
29787212924,lightMedium,brown,combination,brown
26407202856,deep,brown,dry,red
26715916446,lightMedium,hazel,dry,black
32016736613,fair,brown,combination,black
31446472780,medium,brown,combination,brown
33240462746,lightMedium,brown,dry,black
31197095385,lightMedium,brown,combination,brown
26273603618,fair,brown,dry,black
33317213614,light,green,normal,blonde
33078498347,fair,green,combination,brown
31560666329,medium,brown,oily,black
29060486055,fair,hazel,combination,brown
31902202621,light,brown,combination,black
8644393327,light,green,oily,blonde
28078714890,lightMedium,brown,combination,black
32313612655,fair,brown,combination,black
32425907685,fair,brown,combination,brown
22665793477,light,brown,normal,brown
32405356615,light,brown,oily,gray
32090782731,light,brown,combination,brown
6049604825,deep,brown,normal,brown
5337797556,mediumTan,brown,combination,brown
5880229275,light,hazel,combination,brown
24368914903,light,brown,combination,blonde
6451751437,lightMedium,blue,oily,brown
2278832631,fair,brown,oily,blonde
10507023234,lightMedium,brown,combination,blonde
8867958478,fair,blue,combination,blonde
5930103935,light,blue,combination,blonde
8071007778,light,hazel,oily,auburn
10325656629,,,oily,
1961553785,,,normal,
7463938979,,,,
6126119424,,,,
5223557075,,,normal,
6932022391,,,,
6155898678,,,,
5422129674,,,,
2101758207,,,dry,
6680821041,,,,
6143638798,,,,
1463600169,,,,
6239928274,,,oily,
5588150191,,,,
6453640547,,,combination,
1111574834,,,combination,
5963404838,,,dry,
2500872768,,,dry,
5717283333,,,oily,
1890102149,,,oily,
2488117839,,,dry,
5570709309,,,combination,
5576331739,,,dry,
2102813454,,,normal,
5279674982,,,oily,
1976370172,,,,
1848296181,,,dry,
2103984554,,,combination,
1145850833,,,combination,
5437318097,,,oily,
994898554,,,dry,
1792641024,,,combination,
1025958714,,,,
2845230236,,,combination,
1318767201,,,combination,
5320099238,,,,
1692368060,,,,
1018118379,,,oily,
1472151217,,,,
1140656542,,,,
2100863202,,,oily,
5198157975,,,combination,
2383581496,,,,
2704500770,,,oily,
1389763097,,,combination,
1115886700,,,combination,
1856410089,,,normal,
2749510923,,,combination,
1279717735,,,combination,
1587999201,,,,
1825994599,,,,
1557411669,,,combination,
1755900623,,,,
1225434957,,,oily,
5082808396,,,combination,
2349564936,,,normal,
2305620697,,,,
1665768205,,,normal,
2030088857,,,combination,
1822141223,,,,
1507961484,,,normal,
2249825524,,,combination,
2766189391,,,combination,
1980228426,,,oily,
1499943256,lightMedium,,oily,
2111901970,lightMedium,,combination,
1212944265,lightMedium,,combination,
979314573,mediumTan,,oily,
2471985257,light,,normal,
1836359126,light,,,
2147522102,,,,
2689198108,lightMedium,,normal,
1359381135,light,,combination,
2819962948,,,,
1129854785,fair,,combination,
2362513483,lightMedium,,combination,
1387031937,lightMedium,,combination,
2548429807,light,,oily,
1376775661,light,,,
1167448630,fair,,oily,
1360258295,fair,,,
1933856595,lightMedium,,combination,
2654356302,fair,,combination,
1956872383,mediumTan,,combination,
2653722191,light,,combination,
2087493791,lightMedium,,combination,
1597351146,mediumTan,,dry,
1821972345,light,,normal,
1659633854,light,,oily,
997235905,light,,,
936996373,light,,dry,
1405361181,mediumTan,,combination,
2338211561,fair,,normal,
1891472325,fair,,combination,
2564770102,light,,dry,
1324332407,lightMedium,,oily,
1831350038,light,,oily,
2543483648,,,,
1640941345,lightMedium,,combination,
1307890441,fair,,,
2500860915,,,,
2540956936,,,oily,
903015622,,,,
1717730506,lightMedium,,combination,
1761662843,lightMedium,,combination,
1500892059,lightMedium,,combination,
1343975067,,,,
1678673032,mediumTan,,,
1858813394,light,,combination,
1339430974,tan,,oily,
2308324431,,,,
1308163067,lightMedium,,combination,
1958896736,fair,,normal,
1443584267,,,,
1735907469,lightMedium,,oily,
1943551361,light,,combination,
2205671138,light,,oily,
996078287,tan,,oily,
978177604,mediumTan,,combination,
1901287982,fair,,combination,
1087725057,fair,,combination,
1796787457,light,,combination,
1518894541,lightMedium,,combination,
162768648,light,,dry,
1228496428,fair,,combination,
1011402593,light,,,
2454620714,fair,,oily,
2016930476,fair,,combination,
1965793329,,,,
1441693691,light,,dry,
2410780293,light,,dry,
2448526835,,,,
2199110103,light,,combination,
1172317920,light,,combination,
2447291254,light,,combination,
1298585208,light,,combination,
2434280036,,,oily,
1481933044,fair,,oily,
1976004439,lightMedium,,combination,
1712082622,fair,,combination,
2303091730,light,,combination,
2064098339,lightMedium,,oily,
1134480955,fair,,combination,
1865863500,light,,combination,
2399906276,fair,,combination,
1042235587,mediumTan,,combination,
1384464820,,,,
1384157175,light,,oily,
2343666128,mediumTan,,combination,
1820933703,light,,combination,
2311160219,fair,,oily,
1601601257,,,,
1298877155,mediumTan,,combination,
992176041,fair,,combination,
2289673245,lightMedium,,combination,
1205311752,light,,combination,
2091264836,light,,combination,
3865423,fair,,oily,
1512542242,light,,combination,
1399212476,light,,combination,
782877789,mediumTan,,normal,
2343490049,deep,,combination,
1786061599,deep,,,
1487484378,lightMedium,,combination,
972657546,light,,,
1687936652,light,,normal,
2355924367,fair,,combination,
1417523847,light,,combination,
1773192267,fair,,,
2030147865,light,,combination,
1330911710,mediumTan,,combination,
1175591502,fair,,oily,
1487798314,light,,combination,
1235983105,fair,,combination,
1333290854,fair,,,
1852882789,light,,,
1410679928,,,,
1444161296,lightMedium,,combination,
1976116758,lightMedium,,,
1835594380,,,,
2137675440,fair,,combination,
1722110704,lightMedium,,combination,
1003125943,light,,combination,
2388954739,light,,oily,
1289713665,light,,oily,
1500892340,fair,,oily,
1999814521,lightMedium,,combination,
1598064312,deep,,combination,
1197539409,light,,combination,
1921690576,light,,combination,
1324670887,lightMedium,,oily,
1396147077,,,combination,
1798920067,lightMedium,,combination,
2230543484,fair,,combination,
947076465,lightMedium,,combination,
2321476734,lightMedium,,combination,
1498688048,lightMedium,,combination,
1022558383,fair,,oily,
2221516665,light,,combination,
1307221251,lightMedium,,oily,
1883273959,light,,,
1802444662,lightMedium,,oily,
1486423062,light,,combination,
1746470701,light,,combination,
2276141466,light,,dry,
911988548,light,,combination,
1553320316,,,,
2382250399,mediumTan,,oily,
1337114580,mediumTan,,oily,
1229465413,tan,,oily,
1697771266,fair,,combination,
2134652881,light,,combination,
1411653654,fair,,,
1328355350,mediumTan,,normal,
2379965267,,,,
1657555338,light,,oily,
984395946,lightMedium,,normal,
1791960921,light,,dry,
2300097538,fair,,combination,
1935220887,lightMedium,,oily,
1511375162,fair,,combination,
1171108564,lightMedium,,oily,
2005626628,light,,combination,
1043805675,fair,,oily,
1347895015,fair,,combination,
1729119152,mediumTan,,oily,
1360527021,light,,combination,
1488063762,light,,combination,
2333902334,lightMedium,,oily,
1513780833,light,,combination,
46957134761,light,brown,combination,brown
9655207755,fair,green,normal,brown
12065065099,light,blue,combination,blonde
2078034323,fair,brown,combination,brown
5472852547,light,gray,dry,brown
37762318381,light,brown,dry,brown
1511090072,light,hazel,combination,blonde
2652093721,fair,brown,combination,brown
7595305602,dark,brown,combination,red
41765375804,fair,,combination,brown
24693307618,lightMedium,brown,oily,brown
10771837911,mediumTan,brown,combination,brown
22213571522,light,green,dry,
28869168350,medium,hazel,oily,brown
24743447092,light,brown,combination,brown
1924060263,,brown,oily,black
7786772490,medium,hazel,combination,red
43975920967,,,,
22795129269,light,hazel,combination,brown
7933802278,fairLight,green,combination,blonde
7666507716,fair,blue,combination,black
45813471239,fairLight,brown,combination,black
23107218897,,,,
24681179638,,,,
8844673883,,brown,oily,
29375141694,medium,brown,combination,
9804636195,,,,
25740538382,,,,
34468107002,lightMedium,brown,combination,black
22606318432,,brown,normal,black
25992219328,light,green,normal,blonde
37773699728,fair,blue,combination,blonde
11180066403,,blue,dry,blonde
6865080622,lightMedium,brown,dry,black
24472586976,medium,brown,dry,black
8455391866,light,brown,oily,black
33406348003,tan,brown,oily,black
42870065899,,blue,normal,blonde
1394969323,medium,brown,combination,black
35220740698,,brown,normal,black
2467250971,light,blue,oily,brown
33617168569,light,blue,combination,blonde
7157491329,fairLight,green,oily,brown
29656179215,lightMedium,blue,combination,brown
10481817062,light,brown,dry,gray
10575415792,fair,Grey,dry,brown
12289010046,light,brown,normal,brown
23009447926,tan,brown,combination,black
6166416504,,,,
27495923297,fairLight,blue,combination,brown
37795481262,medium,brown,combination,black
6852122895,mediumTan,brown,combination,black
33799833971,medium,hazel,combination,blonde
7558117210,fair,blue,normal,blonde
32641486831,lightMedium,brown,normal,brown
1752163895,light,blue,combination,brown
1653480665,lightMedium,brown,combination,brown
2692935986,lightMedium,green,combination,brown
2421971718,lightMedium,brown,oily,brown
8650216086,light,brown,oily,blonde
2800016277,fair,hazel,normal,blonde
1390913040,light,brown,combination,blonde
7515309145,tan,,dry,
35792907111,mediumTan,brown,combination,brown
9954038529,fair,brown,combination,brown
6295841944,deep,brown,dry,black
33614449932,fairLight,brown,combination,black
7164444168,mediumTan,brown,combination,brown
27925913395,lightMedium,blue,combination,auburn
34454471310,fairLight,brown,combination,brown
35713724723,lightMedium,brown,combination,brown
10135702631,fair,blue,combination,blonde
23866346213,medium,brown,combination,black
35797385451,,,,
27818424095,light,brown,combination,black
21200697030,deep,brown,oily,black
25301714319,,,,
32071131752,medium,brown,oily,brown
34471204159,light,brown,dry,blonde
34317704847,light,hazel,oily,blonde
34451142151,mediumTan,brown,combination,black
31942204722,mediumTan,brown,combination,brown
2286782491,lightMedium,blue,normal,blonde
21361045674,light,brown,combination,brown
32980694096,tan,brown,combination,black
33695788971,deep,brown,dry,brown
24920630064,lightMedium,blue,combination,blonde
8839450115,lightMedium,brown,combination,brown
12777953257,fair,blue,combination,auburn
30791927209,lightMedium,blue,combination,blonde
30499511557,fair,brown,dry,brown
20732471066,fair,green,combination,brown
34394261063,mediumTan,hazel,combination,brown
34187652385,medium,brown,combination,brown
22871731539,fair,blue,combination,blonde
26680599326,mediumTan,brown,combination,black
5467523582,lightMedium,brown,oily,brown
5136577096,fair,brown,normal,brown
5956236510,light,hazel,combination,blonde
23182788196,tan,brown,dry,brown
32899635891,tan,brown,combination,brown
5881447389,tan,brown,combination,black
12723560724,fair,blue,combination,blonde
32561805811,medium,brown,combination,black
6552170138,medium,brown,combination,brown
6001240116,lightMedium,blue,combination,brown
1165107614,light,hazel,oily,brown
10624066179,light,blue,combination,blonde
959962634,light,brown,combination,brown
1119761571,deep,brown,normal,brown
7268494436,medium,brown,combination,brown
9457739947,mediumTan,brown,combination,brown
6236447508,medium,brown,normal,black
1330416630,medium,brown,combination,brown
9466003365,lightMedium,brown,combination,brown
6063209943,fair,brown,combination,blonde
29646820757,lightMedium,brown,dry,brown
24852450549,lightMedium,brown,combination,brown
2468702220,fair,blue,combination,blonde
21361040964,deep,brown,oily,black
7218892691,,,,
21428576319,fair,brown,combination,brown
5205378810,fairLight,blue,combination,blonde
32781191987,lightMedium,brown,combination,blonde
22719654893,tan,brown,combination,black
31369674766,deep,brown,dry,black
27386187647,mediumTan,brown,combination,black
8752145525,lightMedium,brown,normal,black
6538325036,medium,brown,oily,brown
1867073309,lightMedium,brown,normal,brown
7691650540,medium,brown,combination,
7872414494,fair,brown,combination,black
30660007983,light,brown,combination,brown
8038367690,medium,brown,oily,auburn
8278339855,fair,blue,combination,red
8600531979,light,brown,normal,blonde
25782516913,fair,green,oily,brown
23060699536,fairLight,blue,combination,black
11869824645,tan,brown,oily,brown
1524230019,light,brown,dry,black
31930940771,medium,brown,combination,brown
22121388657,medium,brown,oily,brown
6383099983,fair,green,combination,brown
32047825821,medium,brown,combination,brown
5535584008,light,green,combination,brown
6960247954,fair,brown,combination,blonde
29963228599,deep,brown,combination,black
8310321998,lightMedium,brown,combination,brown
7988501170,fair,Grey,oily,brown
1170755043,fairLight,green,normal,blonde
10788690557,light,brown,combination,brown
5558541945,fair,blue,combination,blonde
7791886169,lightMedium,brown,combination,brown
24784909355,tan,,oily,
22717079784,fair,green,combination,brown
22367157438,mediumTan,brown,oily,brown
12308985476,light,green,dry,brown
1901383756,lightMedium,hazel,combination,blonde
23105015378,fair,brown,combination,brown
22174046311,tan,brown,normal,black
1563214830,light,blue,oily,blonde
27568811632,,,,
29716920331,lightMedium,brown,combination,brown
30850325834,medium,brown,normal,brown
27965333597,fairLight,hazel,dry,brown
24700519170,light,brown,combination,red
28918099133,lightMedium,brown,combination,brown
2317887257,deep,brown,combination,brown
6047225630,medium,green,combination,black
5643086679,lightMedium,brown,oily,brown
5238252574,deep,brown,dry,brown
8876953060,light,blue,combination,red
27390640188,light,hazel,combination,brown
7246291863,mediumTan,brown,oily,brown
11656155888,tan,brown,dry,brown
8889343415,fair,hazel,combination,brown
5713676835,light,brown,combination,brown
28273691887,lightMedium,brown,combination,black
6982991847,,,normal,
2096957098,fair,green,combination,gray
30626352906,lightMedium,blue,combination,brown
1035355689,fair,blue,oily,auburn
1129525014,light,green,combination,blonde
11099995075,,brown,dry,black
23684145529,light,,normal,red
5209575377,light,blue,combination,blonde
1931941247,,green,normal,blonde
1319892216,light,brown,combination,brown
2668426340,,,,
6059867930,,,,
6868609229,fair,hazel,dry,
11902257975,,brown,normal,black
9349185419,light,brown,combination,black
7310057175,,brown,combination,
1791963128,fair,brown,combination,black
42741572336,,green,combination,blonde
36555501332,mediumTan,brown,combination,brown
5798002529,lightMedium,brown,combination,brown
7087748580,lightMedium,brown,combination,brown
6050741694,light,blue,normal,blonde
20191550664,tan,brown,combination,black
2849266455,medium,brown,oily,black
2862198087,,,normal,
5550511078,medium,brown,combination,black
6042562771,light,blue,combination,blonde
11978945175,mediumTan,brown,combination,blonde
21662730536,lightMedium,brown,normal,brown
30668381060,fair,green,dry,brown
7292205073,tan,brown,oily,black
7924336463,medium,brown,normal,black
12643325645,,,oily,
7992241647,fair,brown,dry,brown
5603303972,fairLight,blue,combination,red
5304440296,fair,brown,oily,brown
2444643903,mediumTan,brown,combination,brown
27676411621,medium,brown,combination,auburn
2858299777,fair,green,dry,brown
823867290,lightMedium,brown,dry,black
30250505492,lightMedium,brown,dry,black
5702292498,deep,,oily,brown
22888438689,mediumTan,,combination,black
29084185574,light,brown,combination,brown
1376733013,light,brown,combination,brown
7134625995,medium,brown,dry,brown
8843201715,fairLight,green,combination,brown
7456781690,fair,brown,combination,brown
1309958552,light,brown,combination,brown
24504512752,lightMedium,,combination,
24094708788,light,brown,combination,brown
1320711632,fair,blue,dry,brown
1013715355,fair,green,combination,brown
1499942032,fair,brown,dry,blonde
5131461584,lightMedium,brown,combination,brown
21114497990,medium,brown,combination,black
31197479975,fair,brown,dry,brown
8972889085,light,brown,normal,black
8278323192,light,hazel,combination,brown
31168620453,light,brown,normal,brown
30008954293,fair,hazel,combination,blonde
1307228613,light,brown,combination,black
28482897160,,,,
30499596957,light,hazel,combination,brown
29825615178,fairLight,brown,oily,brown
12034669258,light,brown,normal,black
2229375992,light,brown,normal,black
21120745745,medium,,dry,
1875831197,light,brown,oily,brown
1049382782,fair,brown,normal,red
2495500687,fair,blue,combination,blonde
2463004391,fair,blue,oily,blonde
1962048781,fair,hazel,oily,brown
27998884479,lightMedium,brown,combination,brown
5669237361,fairLight,brown,combination,brown
5827108540,tan,brown,combination,black
8752120935,lightMedium,brown,combination,brown
27637852951,medium,brown,combination,brown
2519692151,medium,brown,dry,black
7526789663,fair,blue,dry,blonde
2348046102,mediumTan,brown,combination,black
2063993069,fair,blue,combination,brown
10035228688,medium,brown,normal,black
1319480872,lightMedium,brown,combination,brown
22890555690,medium,brown,combination,black
7456106619,medium,brown,combination,black
5442649496,fair,green,oily,brown
9105789721,lightMedium,brown,combination,brown
5718781621,fair,brown,combination,
35329445868,medium,brown,combination,black
12247103554,fair,hazel,combination,brown
5891042099,medium,,normal,
2080781721,medium,brown,combination,brown
1471129599,fair,brown,combination,blonde
6629376748,fair,gray,oily,brown
29549302462,rich,brown,combination,black
7314566001,medium,brown,dry,brown
2598885526,,brown,dry,
37037709704,light,green,normal,brown
2066251146,light,brown,combination,black
36387030853,medium,brown,dry,brown
8549835131,fairLight,green,combination,brown
6018213613,fair,hazel,combination,brown
6091876759,,brown,oily,
6045835169,light,,combination,
2236886344,mediumTan,brown,normal,brown
619769542,,,,
8132985879,,,,
12182992592,,,,
45559446829,,,,
9245104200,,,,
5445367696,,,,
35509861369,,,,
36279934131,,,,
12907815992,,,,
24457629800,light,green,combination,auburn
20198182653,lightMedium,brown,combination,black
9448769021,tan,brown,normal,black
28374232180,fair,brown,combination,
40247131753,fair,,,
45404363885,fair,green,normal,
41756088231,,hazel,normal,
32501782557,,brown,normal,black
9548428306,fair,Grey,combination,
37988967820,fair,blue,combination,blonde
2531033016,tan,brown,combination,black
23013051457,,brown,combination,blonde
33851379709,light,green,normal,blonde
1761751752,light,blue,combination,
22111394333,light,hazel,combination,
12952519153,,brown,combination,black
5256649729,light,brown,combination,
7141633966,light,brown,oily,
2079286383,,brown,normal,
45064101069,tan,brown,combination,
12385744716,light,brown,oily,blonde
2151020670,,brown,combination,
2708423290,light,blue,combination,blonde
44893405300,tan,brown,oily,
5137087023,lightMedium,brown,normal,black
5783582959,,blue,,red
44791468804,lightMedium,brown,normal,
24226201447,,brown,oily,blonde
5602027301,,brown,oily,
44102350260,,,,
44599500021,,,,
30640476486,,,,
44599730787,light,brown,combination,
30393963286,light,brown,normal,
37272489865,,green,combination,
37539286594,,brown,normal,blonde
26865003896,lightMedium,brown,oily,
37670783820,,hazel,normal,blonde
10480880087,lightMedium,brown,oily,black
10396968854,fair,blue,combination,blonde
44399570431,fair,hazel,combination,
6180905559,,brown,combination,black
44268825981,,,,
11884799084,fair,hazel,oily,
44168898673,light,hazel,combination,black
44094904585,fair,blue,normal,blonde
39501031362,,,,
34716115473,fair,,oily,
32720534764,fair,brown,combination,black
9216505689,,brown,combination,
21677582900,lightMedium,brown,dry,black
2390101051,tan,brown,oily,black
38136479408,,,,
7254091423,light,blue,dry,brown
6384747225,light,brown,normal,brown
33968874742,lightMedium,brown,dry,brown
20124115899,light,hazel,combination,auburn
21142965196,fair,hazel,combination,blonde
32425321374,light,blue,combination,blonde
6097153482,fair,hazel,oily,black
11629337863,,,,
7664421626,fair,,combination,blonde
2436998469,lightMedium,brown,combination,black
12021270722,light,blue,combination,blonde
25582393239,light,green,combination,brown
25187048746,light,green,dry,auburn
5235897998,light,brown,combination,red
5571020027,fair,blue,dry,blonde
2421963059,fair,hazel,combination,brown
10943686623,fair,blue,oily,brown
5776252123,fair,blue,combination,blonde
6087920560,fair,blue,combination,brown
6551227976,light,brown,combination,brown
11820126010,lightMedium,brown,dry,black
9885547925,fair,brown,combination,brown
2804093021,fairLight,brown,combination,brown
11096089624,mediumTan,brown,combination,black
10373101928,fair,blue,dry,brown
8472240472,fair,blue,combination,brown
22029335019,fair,brown,combination,brown
2169065017,lightMedium,brown,normal,brown
5281532649,light,hazel,combination,brown
9179442919,fairLight,blue,combination,blonde
6736819785,fair,brown,combination,brown
9468226068,light,green,oily,blonde
29795792980,fair,brown,dry,black
2823632504,light,brown,combination,brown
8161047055,fairLight,blue,dry,blonde
6275954469,fair,green,combination,blonde
32763578310,fair,green,combination,blonde
8184667121,lightMedium,brown,dry,black
7456789590,fair,green,dry,brown
10006005266,light,brown,normal,brown
7288832478,lightMedium,brown,oily,brown
8117744680,fair,brown,combination,black
9134657148,lightMedium,brown,combination,blonde
2193510493,fair,green,combination,blonde
7495406388,tan,brown,oily,black
2155552862,light,green,dry,blonde
23369973573,light,Grey,combination,blonde
6895246385,light,brown,normal,brown
6881719964,fair,brown,combination,brown
2309556152,light,brown,oily,blonde
5931507716,light,hazel,combination,blonde
1481236441,light,hazel,combination,blonde
21477605337,fair,brown,combination,black
5726331594,mediumTan,brown,combination,black
1367228926,tan,brown,combination,brown
7973370317,tan,brown,combination,black
33413493534,fair,,combination,
21200627568,fairLight,green,combination,brown
6688252923,fair,brown,combination,blonde
1309941869,medium,brown,combination,black
9859512966,lightMedium,brown,normal,brown
1346142294,fair,brown,combination,black
1353659201,light,blue,combination,blonde
2109027078,lightMedium,blue,combination,blonde
6280019316,fair,brown,combination,brown
5742894709,fairLight,hazel,combination,brown
962003009,lightMedium,brown,oily,brown
28224495330,fair,blue,oily,blonde
21353687698,light,hazel,oily,auburn
1901381493,fair,blue,combination,blonde
10284309055,mediumTan,brown,combination,gray
22456194999,fair,green,combination,brown
27346198435,fair,brown,combination,black
6848190027,light,Grey,combination,brown
11273985552,lightMedium,brown,combination,black
2595040379,light,hazel,dry,brown
20817074927,fair,hazel,combination,gray
12521173730,lightMedium,brown,combination,brown
5840119597,fair,brown,combination,black
7474130300,light,hazel,combination,blonde
1653803250,fair,blue,combination,blonde
1481070458,mediumTan,brown,dry,brown
5488574578,fair,hazel,combination,brown
5386453567,light,green,combination,blonde
1691920625,lightMedium,green,combination,blonde
1327961852,lightMedium,hazel,combination,brown
6607045596,lightMedium,hazel,combination,black
