user_id,age,price,quantity,rating,transaction_id,transaction_date,product_code,category_id,category_name,temperature,humidity,wind_speed,weather_list,realfeel_list
3472,36,191.61,2,2.6,560730,2023-12-01,SK3294,4,MOISTURIZERS,26.8,13.3,27.3,Intermittent clouds,29.6
4038,63,114.79,3,1.5,758631,2023-08-22,SK5353,6,EYECARE,32.3,64.0,0.0,Showers,31.3
3520,62,179.27,3,2.6,809337,2023-08-02,SK5208,6,EYECARE,35.5,86.9,4.8,Mostly sunny,33.1
4921,51,144.04,1,5.0,927658,2023-06-23,SK7346,7,MASKS,1.5,46.0,1.9,Cloudy,1.9
3585,50,103.57,4,4.6,544285,2023-12-10,SK5017,1,CLEANSERS,10.9,41.9,6.3,Mostly cloudy w showers,12.4
2574,64,129.3,5,3.5,928072,2023-02-10,SK5370,4,MOISTURIZERS,24.1,65.8,21.8,Clear,23.6
4167,35,117.97,4,1.8,315621,2023-08-16,SK5344,6,EYECARE,28.9,14.9,2.5,Sunny,29.8
4224,40,199.74,5,3.9,510037,2023-11-17,SK1091,2,TONERS,3.5,21.3,18.9,Rain,5.6
3927,40,119.67,5,3.9,755858,2023-12-23,SK7747,7,MASKS,-2.7,46.6,0.1,Mostly clear,-3.9
1415,54,12.97,3,3.8,301838,2023-12-26,SK3543,4,MOISTURIZERS,20.5,40.9,20.7,Sunny,21.5
1659,25,100.02,2,1.0,738411,2023-07-16,SK8300,6,EYECARE,-3.8,86.3,6.5,Partly sunny with showers,-4.0
2496,50,28.81,3,4.5,769917,2023-08-02,SK4231,7,MASKS,25.3,51.9,25.5,Rain,23.4
2464,45,139.2,1,2.2,279412,2023-09-13,SK7240,1,CLEANSERS,39.3,82.8,1.6,Mostly clear,39.5
2410,57,62.23,4,1.8,266868,2023-04-07,SK5971,6,EYECARE,23.5,87.6,2.9,Clear,24.1
4178,33,123.48,4,4.9,164085,2023-03-30,SK1457,8,SUNSCREENS,34.4,71.0,6.9,Cloudy,34.6
4401,35,170.47,5,3.3,986463,2023-10-13,SK2511,4,MOISTURIZERS,39.4,45.1,29.3,Mostly clear,39.9
2352,46,162.28,3,4.3,272193,2023-02-21,SK8854,1,CLEANSERS,28.0,54.9,5.5,Partly cloudy,25.1
3787,45,127.46,4,3.1,453190,2023-08-19,SK5720,7,MASKS,17.6,16.5,27.6,Partly sunny,19.7
4387,57,190.16,4,2.1,712564,2023-06-05,SK6495,7,MASKS,28.5,11.8,20.0,Cloudy,30.4
4523,33,151.53,1,2.1,773399,2023-06-07,SK5415,8,SUNSCREENS,-3.4,57.9,21.2,Partly sunny,-0.8
2060,24,165.14,3,4.1,400177,2023-06-09,SK1111,2,TONERS,4.9,48.6,28.1,Mostly cloudy with storms,6.0
1942,40,30.73,2,1.4,359453,2023-06-13,SK8112,7,MASKS,35.5,15.2,25.8,Mostly cloudy w showers,35.0
1628,56,195.7,5,1.6,265148,2023-03-11,SK3397,4,MOISTURIZERS,-5.9,29.2,10.4,Mostly clear,-3.1
1213,21,19.51,5,4.9,402744,2023-11-20,SK2390,2,TONERS,27.0,80.5,25.9,Cloudy,25.4
3833,25,84.03,4,4.8,945424,2023-08-31,SK9392,1,CLEANSERS,-9.8,84.8,7.7,Rain,-8.3
2099,52,126.87,3,2.8,574266,2023-12-17,SK8888,3,EXFOLIANTS,38.4,62.2,9.8,Mostly cloudy with storms,36.7
3929,25,54.3,1,1.7,718815,2023-07-10,SK6269,2,TONERS,6.1,45.5,20.2,Mostly sunny,7.5
3642,51,102.78,1,3.8,778357,2023-04-02,SK4182,2,TONERS,33.9,61.8,27.2,Partly sunny with showers,33.0
1533,23,79.33,4,1.5,345677,2023-06-03,SK9856,7,MASKS,1.1,39.8,14.8,Partly sunny,2.3
3765,48,194.42,3,4.3,136814,2024-01-01,SK6947,7,MASKS,29.5,10.7,1.0,Mostly cloudy with storms,30.6
1813,56,165.7,2,1.3,528979,2023-01-13,SK3231,6,EYECARE,0.6,62.5,13.3,Partly sunny,3.0
2035,26,72.99,1,1.3,388673,2023-10-04,SK2691,2,TONERS,-5.3,56.7,9.4,Showers,-4.1
1286,19,161.83,3,1.9,866632,2023-11-24,SK8375,6,EYECARE,-2.8,85.5,29.2,Mostly sunny,-5.5
2779,23,113.74,5,4.9,876038,2023-03-20,SK5197,9,ANTIAGING,0.2,49.7,6.6,Partly cloudy,0.2
3495,61,84.24,5,4.4,329912,2023-09-24,SK2055,9,ANTIAGING,28.8,66.6,15.1,Mostly sunny,26.9
3540,33,97.54,5,2.5,441742,2023-12-06,SK6317,1,CLEANSERS,-1.8,64.0,5.5,Mostly sunny,0.8
3385,25,82.58,3,3.3,875592,2023-09-15,SK4999,5,SERUMS,34.0,40.9,18.2,Showers,36.6
3899,64,177.65,3,2.5,748940,2023-12-21,SK7325,1,CLEANSERS,12.9,35.2,13.4,Partly sunny,14.0
4217,25,102.67,1,1.2,658884,2023-09-04,SK2728,5,SERUMS,6.8,73.0,24.9,Rain,6.7
3051,60,16.16,3,3.8,987014,2023-12-25,SK6873,7,MASKS,7.7,37.0,4.6,Mostly sunny,4.9
2245,27,154.69,1,3.4,208285,2023-07-31,SK3870,8,SUNSCREENS,28.4,20.2,0.0,Thunderstorms,29.2
3732,34,172.84,5,3.2,898978,2023-06-29,SK8767,5,SERUMS,9.5,69.6,6.6,Mostly cloudy with storms,10.7
4522,26,40.87,3,1.9,439157,2023-10-06,SK4244,6,EYECARE,-8.2,20.5,28.9,Intermittent clouds,-10.3
1302,49,147.21,1,1.3,252557,2023-10-13,SK5255,7,MASKS,7.2,48.1,18.9,Sunny,8.3
2986,37,81.47,3,2.1,558333,2023-09-23,SK2561,7,MASKS,19.3,79.1,22.1,Clear,17.8
1569,30,96.19,4,2.3,981091,2023-06-14,SK1824,4,MOISTURIZERS,21.9,89.6,11.0,Showers,22.4
1628,32,51.72,3,4.5,543533,2023-05-27,SK9372,2,TONERS,14.5,82.9,7.6,Showers,12.9
1281,44,139.91,2,3.0,392859,2023-06-17,SK6722,2,TONERS,7.2,37.2,13.7,Thunderstorms,5.5
2224,55,70.62,2,2.9,346789,2023-06-10,SK9996,9,ANTIAGING,8.6,65.7,5.0,Clear,10.2
4616,52,58.16,2,2.6,960295,2023-03-10,SK1888,1,CLEANSERS,15.9,59.0,18.9,Clear,15.7
3488,37,48.08,1,2.1,998627,2023-04-15,SK1754,5,SERUMS,37.4,33.8,16.5,Mostly cloudy w showers,35.7
3614,54,91.66,1,3.0,620605,2023-05-03,SK7874,6,EYECARE,3.5,23.2,3.7,Mostly sunny,0.8
3407,27,86.38,1,3.9,657712,2023-11-03,SK7337,5,SERUMS,18.0,81.5,17.7,Mostly cloudy w showers,15.4
1137,22,33.88,3,4.0,292517,2023-12-31,SK4554,1,CLEANSERS,16.0,74.2,14.8,Thunderstorms,14.6
2167,32,172.19,3,2.2,382786,2023-08-25,SK4584,7,MASKS,-2.2,73.8,1.1,Intermittent clouds,-0.6
2903,50,65.13,4,2.9,358412,2023-12-05,SK6944,9,ANTIAGING,39.9,75.0,27.8,Thunderstorms,38.2
1447,22,159.7,1,1.1,141336,2023-05-10,SK3914,5,SERUMS,30.8,31.0,1.8,Mostly sunny,28.3
2705,18,98.84,5,4.6,227934,2023-06-09,SK6895,8,SUNSCREENS,11.4,11.9,24.6,Sunny,9.3
1562,61,87.63,5,1.6,932375,2023-05-31,SK3980,7,MASKS,-8.0,67.5,5.4,Thunderstorms,-9.2
2161,22,122.62,1,3.8,256455,2023-10-07,SK8074,9,ANTIAGING,4.4,31.2,14.4,Partly sunny with showers,3.7
2806,47,78.66,3,2.1,168487,2023-03-18,SK4711,3,EXFOLIANTS,-3.1,70.1,26.3,Partly cloudy,-5.8
1364,24,74.97,5,1.6,431056,2023-02-15,SK7913,6,EYECARE,25.7,23.5,4.3,Partly sunny,26.7
2165,29,100.32,3,2.0,319174,2023-01-14,SK6339,5,SERUMS,8.4,82.1,26.6,Sunny,9.8
4543,32,114.22,1,3.6,347342,2023-10-20,SK5064,9,ANTIAGING,23.2,58.8,1.6,Mostly clear,24.8
3076,32,75.96,1,4.0,885013,2023-06-17,SK9176,3,EXFOLIANTS,-5.4,85.3,24.7,Rain,-7.8
1626,64,96.29,5,2.1,773247,2023-07-16,SK8116,3,EXFOLIANTS,12.0,32.2,21.8,Showers,13.8
1128,20,39.08,1,3.1,682022,2023-08-14,SK7974,7,MASKS,38.2,46.5,4.5,Partly sunny with showers,35.6
4993,47,199.85,5,1.6,600881,2023-11-01,SK5362,4,MOISTURIZERS,4.9,14.5,13.8,Mostly clear,7.6
4229,51,111.07,3,3.4,747780,2023-12-21,SK3778,9,ANTIAGING,27.1,82.0,20.2,Mostly cloudy w showers,25.5
4042,54,114.04,2,4.8,696250,2023-04-02,SK9069,9,ANTIAGING,30.9,25.6,14.9,Showers,28.8
4581,43,35.71,1,3.8,788819,2023-03-17,SK3607,7,MASKS,17.6,76.0,15.3,Partly sunny with showers,17.2
4371,31,49.34,1,1.6,180431,2023-02-18,SK9166,4,MOISTURIZERS,19.9,59.8,20.9,Mostly cloudy w showers,22.7
4411,19,132.57,4,2.0,835552,2023-05-24,SK8098,4,MOISTURIZERS,-8.7,15.4,16.8,Mostly sunny,-8.6
1885,45,8.22,2,1.3,647764,2023-08-30,SK3268,5,SERUMS,2.4,83.5,24.5,Mostly cloudy w showers,-0.3
3439,58,100.08,1,4.9,188435,2023-09-19,SK2740,1,CLEANSERS,8.1,55.5,4.9,Cloudy,6.4
2141,34,90.92,5,4.8,774588,2023-04-17,SK5819,8,SUNSCREENS,-0.7,53.1,28.1,Thunderstorms,-2.3
2844,29,22.65,4,1.8,702472,2023-04-11,SK8252,9,ANTIAGING,38.3,70.3,15.2,Partly cloudy,40.2
1361,62,146.34,3,1.8,875557,2023-05-04,SK5735,8,SUNSCREENS,33.7,40.0,4.2,Showers,34.1
2461,51,52.92,2,4.7,807859,2023-01-18,SK9552,2,TONERS,24.9,17.6,24.0,Sunny,24.5
1387,33,13.08,1,4.2,956267,2023-05-12,SK7138,4,MOISTURIZERS,21.5,16.8,15.8,Intermittent clouds,24.1
1723,43,164.12,4,2.7,327602,2023-10-15,SK4522,8,SUNSCREENS,-6.7,49.7,22.9,Mostly clear,-4.0
3593,50,84.46,2,2.6,714124,2023-10-28,SK3722,3,EXFOLIANTS,-5.5,58.2,19.9,Clear,-3.6
4889,57,180.58,1,2.8,920034,2023-07-29,SK7489,9,ANTIAGING,-8.7,75.6,1.9,Intermittent clouds,-6.2
1184,51,41.7,5,3.8,392804,2023-01-17,SK7406,6,EYECARE,2.2,53.7,10.8,Partly sunny,4.4
3637,46,112.85,1,4.6,399204,2023-11-18,SK8830,3,EXFOLIANTS,35.4,28.6,1.3,Cloudy,35.0
3977,64,20.22,4,1.7,773337,2023-09-11,SK7156,3,EXFOLIANTS,0.3,34.1,8.5,Partly sunny,-1.2
3241,54,57.43,1,2.8,905083,2023-04-30,SK1116,7,MASKS,39.1,51.0,18.9,Mostly cloudy with storms,38.0
3295,35,95.48,4,1.0,624889,2023-06-12,SK4448,1,CLEANSERS,9.2,51.4,28.6,Mostly cloudy w showers,9.6
3330,54,18.73,3,1.1,931342,2023-11-08,SK4429,6,EYECARE,-9.5,53.2,19.2,Mostly sunny,-11.8
4194,59,167.79,5,2.1,648522,2023-08-04,SK3234,4,MOISTURIZERS,10.5,44.2,29.6,Rain,11.2
1452,27,162.14,3,1.4,918155,2023-06-13,SK2517,7,MASKS,31.2,32.9,6.0,Intermittent clouds,30.2
2608,22,38.83,1,2.1,133661,2023-03-04,SK9087,1,CLEANSERS,9.4,52.0,18.6,Partly sunny,7.4
3991,46,145.81,3,4.2,956037,2023-08-16,SK5838,2,TONERS,4.3,83.4,28.0,Mostly cloudy with storms,6.3
1261,50,78.09,5,4.6,860036,2023-03-23,SK2499,3,EXFOLIANTS,-7.2,22.9,25.8,Thunderstorms,-7.6
3787,21,159.76,5,3.8,655951,2023-01-02,SK9699,6,EYECARE,27.4,55.2,15.0,Partly cloudy,24.7
3826,28,43.95,1,2.2,792264,2023-12-07,SK6799,1,CLEANSERS,23.8,39.7,0.2,Mostly clear,23.7
2268,51,108.98,2,2.6,348516,2023-11-24,SK6494,2,TONERS,32.9,37.7,5.4,Mostly clear,31.0
2240,32,41.08,1,5.0,701371,2023-06-26,SK2471,3,EXFOLIANTS,-5.6,15.5,14.9,Rain,-6.3
4074,59,143.09,3,4.4,398143,2023-03-11,SK7524,5,SERUMS,27.1,85.5,23.3,Rain,28.2
2326,26,5.52,2,4.6,130024,2023-12-23,SK8115,8,SUNSCREENS,-3.5,61.2,7.8,Thunderstorms,-1.7
1635,24,42.33,2,4.0,597996,2023-11-11,SK9951,5,SERUMS,35.9,62.8,7.6,Showers,34.3
4609,28,36.56,2,3.1,220333,2023-07-19,SK9368,1,CLEANSERS,5.6,45.8,21.8,Sunny,4.0
2197,23,33.01,5,4.7,278221,2023-11-01,SK1929,2,TONERS,-0.2,14.0,15.3,Showers,-1.3
4611,26,57.04,2,4.7,934412,2023-11-30,SK5298,4,MOISTURIZERS,22.0,81.4,25.5,Cloudy,23.7
2339,63,63.69,5,4.4,495813,2023-09-15,SK1165,6,EYECARE,0.7,22.4,8.4,Clear,1.8
2329,37,122.55,5,4.3,256037,2023-01-17,SK8261,3,EXFOLIANTS,-5.3,57.2,24.6,Sunny,-7.1
3762,36,87.18,1,4.2,909746,2023-12-13,SK7614,6,EYECARE,30.8,42.1,3.8,Partly sunny with showers,31.4
3161,55,91.01,1,1.7,226489,2023-03-12,SK3395,7,MASKS,25.8,38.5,3.6,Mostly clear,27.6
3254,33,172.8,4,4.4,296476,2023-01-16,SK5567,5,SERUMS,35.2,44.9,9.6,Mostly cloudy with storms,36.1
3802,18,22.13,5,1.5,480607,2023-12-09,SK4035,5,SERUMS,31.2,69.0,9.4,Mostly cloudy with storms,30.2
1084,62,6.33,2,1.0,422884,2023-07-30,SK6762,9,ANTIAGING,22.6,36.3,24.4,Mostly cloudy w showers,20.2
1950,24,89.74,1,1.3,388342,2023-10-06,SK3516,8,SUNSCREENS,-5.3,84.9,11.8,Thunderstorms,-6.2
1516,28,108.64,2,1.2,980041,2023-08-13,SK3085,1,CLEANSERS,18.5,21.6,23.0,Sunny,17.6
4174,49,11.68,1,3.6,847084,2023-02-16,SK4812,9,ANTIAGING,17.3,79.4,0.5,Mostly cloudy w showers,19.9
2496,38,61.47,4,3.6,457694,2023-01-31,SK3114,6,EYECARE,1.3,70.6,2.6,Rain,-1.2
4199,26,155.35,5,4.0,621903,2023-03-10,SK5553,2,TONERS,28.6,54.3,25.7,Rain,26.8
1700,50,142.46,4,4.6,676260,2023-10-26,SK2665,1,CLEANSERS,-4.3,78.6,10.5,Mostly clear,-2.4
2890,37,105.54,2,1.5,754716,2023-07-14,SK7402,5,SERUMS,-8.0,54.1,21.2,Mostly cloudy w showers,-10.4
2261,64,142.3,3,1.4,334225,2023-10-09,SK4357,5,SERUMS,8.6,69.2,19.7,Partly sunny with showers,8.0
2093,18,36.36,5,2.6,807304,2023-05-26,SK5683,3,EXFOLIANTS,39.3,18.2,9.2,Mostly clear,39.0
2876,29,17.64,1,3.2,227166,2023-10-01,SK4172,4,MOISTURIZERS,17.7,69.4,16.8,Rain,15.1
3782,55,180.71,2,4.7,924646,2023-08-15,SK1491,1,CLEANSERS,37.8,20.7,1.8,Partly cloudy,40.3
4318,45,66.17,1,1.0,181965,2023-03-04,SK2660,3,EXFOLIANTS,18.1,32.0,11.3,Thunderstorms,20.6
2556,22,78.78,4,2.0,254187,2023-09-19,SK9042,8,SUNSCREENS,-8.7,60.5,18.3,Showers,-11.4
3712,24,66.8,1,1.0,746625,2023-08-25,SK9995,4,MOISTURIZERS,19.9,65.2,17.1,Partly sunny,18.2
3113,30,118.73,5,4.0,373056,2023-05-14,SK6871,5,SERUMS,15.4,64.1,10.8,Partly cloudy,12.6
2538,50,195.85,5,1.1,344742,2023-08-19,SK6959,6,EYECARE,0.9,58.1,7.6,Mostly sunny,1.9
3182,37,162.34,5,4.9,349270,2023-05-23,SK9762,3,EXFOLIANTS,7.0,86.5,0.3,Partly sunny,6.6
3257,24,161.35,3,3.5,226486,2023-10-20,SK9087,2,TONERS,33.8,67.9,12.8,Mostly clear,31.8
3862,42,35.11,5,3.3,619396,2023-02-28,SK7045,6,EYECARE,0.8,12.8,23.4,Clear,1.5
4071,21,96.58,1,5.0,827422,2023-11-20,SK2634,3,EXFOLIANTS,24.5,87.0,28.3,Sunny,24.8
4450,29,187.36,2,4.8,974247,2023-11-07,SK8485,7,MASKS,31.0,88.2,29.4,Cloudy,33.0
3838,63,138.04,4,1.1,352398,2023-07-11,SK3800,5,SERUMS,3.1,41.2,2.4,Partly cloudy,0.5
1778,34,144.72,3,3.4,491619,2023-07-20,SK4541,4,MOISTURIZERS,27.6,31.0,20.0,Partly sunny with showers,26.8
2240,53,96.07,4,2.6,251951,2023-02-03,SK7840,4,MOISTURIZERS,-8.7,60.7,9.0,Clear,-7.2
2112,50,153.97,3,2.2,656482,2023-10-07,SK8044,5,SERUMS,17.1,87.8,16.2,Partly sunny,17.0
4322,59,24.33,3,3.1,645956,2023-02-03,SK3644,5,SERUMS,32.1,73.5,14.1,Mostly clear,32.5
1440,64,93.45,2,4.3,380717,2023-04-09,SK3985,1,CLEANSERS,11.1,19.4,9.4,Mostly sunny,11.9
2524,56,71.09,5,3.5,335059,2023-05-14,SK4635,3,EXFOLIANTS,28.0,90.0,22.9,Partly sunny with showers,31.0
1258,40,94.61,1,3.2,367773,2023-07-02,SK6828,8,SUNSCREENS,1.3,26.3,14.9,Clear,-1.4
4202,41,84.52,1,4.3,861482,2023-03-20,SK1584,2,TONERS,21.3,88.8,11.3,Showers,21.1
3763,43,80.52,5,4.0,875776,2023-09-22,SK4774,5,SERUMS,13.4,21.3,19.2,Partly cloudy,15.6
2575,64,89.06,2,2.2,141618,2023-05-16,SK2486,6,EYECARE,17.9,81.6,26.6,Rain,17.7
3931,63,17.59,3,2.4,382045,2023-06-14,SK3680,2,TONERS,37.1,20.8,21.1,Clear,39.1
3042,51,123.22,3,2.4,259816,2023-07-27,SK8103,9,ANTIAGING,17.4,43.7,2.1,Mostly cloudy with storms,14.9
2069,59,125.19,3,3.0,780551,2023-12-20,SK9429,6,EYECARE,-1.0,54.3,28.9,Partly sunny,-0.0
2401,18,143.08,5,4.6,300212,2023-05-31,SK2168,7,MASKS,5.5,30.1,8.2,Showers,6.1
3902,61,156.03,3,2.3,232978,2023-06-22,SK1430,9,ANTIAGING,29.3,79.1,11.2,Mostly cloudy with storms,30.7
4490,39,147.17,3,2.7,310492,2023-03-01,SK7536,9,ANTIAGING,10.7,85.1,22.1,Mostly clear,11.8
3635,34,169.1,1,3.8,929284,2023-09-29,SK4380,6,EYECARE,34.6,67.2,25.7,Intermittent clouds,35.7
3948,54,171.45,4,4.1,296917,2023-07-03,SK2791,6,EYECARE,18.5,25.3,17.1,Partly cloudy,15.6
1784,27,57.59,3,2.1,123740,2023-09-29,SK1045,5,SERUMS,-4.6,79.3,26.8,Mostly clear,-7.3
2217,45,172.78,1,4.1,107287,2023-09-29,SK7132,2,TONERS,31.3,36.9,23.9,Partly sunny,32.9
2252,36,41.98,2,2.9,946845,2023-05-28,SK6625,8,SUNSCREENS,13.5,15.0,13.9,Cloudy,15.6
4449,54,150.9,5,1.5,690205,2023-10-19,SK5915,4,MOISTURIZERS,-6.9,39.9,4.8,Mostly cloudy w showers,-5.0
4736,28,147.62,5,1.7,439345,2023-07-22,SK9674,8,SUNSCREENS,8.8,54.8,22.7,Cloudy,6.6
3930,28,75.79,1,2.5,420682,2023-07-21,SK4314,2,TONERS,20.8,48.0,23.0,Rain,21.2
4443,28,10.63,4,1.1,963466,2023-02-17,SK7542,7,MASKS,-6.3,55.6,10.5,Partly sunny,-8.2
4894,56,94.82,5,2.7,135630,2023-07-24,SK3318,2,TONERS,18.8,30.9,4.9,Partly cloudy,20.9
1142,39,84.81,4,2.8,891524,2023-08-22,SK3542,1,CLEANSERS,35.3,82.5,26.8,Showers,33.3
3915,49,101.07,3,1.8,929053,2023-07-26,SK3884,2,TONERS,-4.1,14.7,24.2,Mostly clear,-4.5
3308,61,167.16,1,3.3,184535,2023-06-05,SK4739,8,SUNSCREENS,20.9,78.9,23.1,Partly cloudy,18.4
4036,65,144.57,3,4.2,597857,2023-11-07,SK3690,4,MOISTURIZERS,-0.8,53.4,11.8,Thunderstorms,-2.3
1298,40,177.86,4,3.3,267741,2023-07-13,SK8431,7,MASKS,-0.8,37.5,22.3,Partly sunny with showers,0.8
4623,44,46.79,4,1.7,513366,2023-05-13,SK3866,6,EYECARE,18.8,80.6,15.7,Clear,20.6
1516,38,22.89,1,3.1,590221,2023-08-06,SK8075,6,EYECARE,29.9,24.1,10.2,Intermittent clouds,31.7
1622,26,135.64,1,4.1,232661,2023-07-04,SK9287,6,EYECARE,37.0,35.5,2.0,Mostly cloudy w showers,35.8
1036,27,160.13,4,4.0,968088,2023-08-15,SK9826,6,EYECARE,-8.6,14.9,10.4,Rain,-8.2
3372,61,109.22,2,3.5,796933,2023-03-26,SK2136,7,MASKS,-5.7,11.1,4.5,Mostly cloudy with storms,-5.6
3422,52,99.42,1,2.9,905803,2023-07-08,SK3067,2,TONERS,38.7,58.1,26.9,Clear,38.7
2855,21,112.98,5,1.5,808384,2023-02-05,SK5584,3,EXFOLIANTS,-2.1,80.2,17.1,Mostly sunny,0.4
4025,33,33.3,3,1.2,202149,2023-05-23,SK8385,5,SERUMS,25.1,45.3,8.2,Mostly clear,26.5
2425,28,145.02,2,2.1,981007,2023-12-10,SK3237,3,EXFOLIANTS,6.1,56.6,6.1,Thunderstorms,4.5
1920,27,181.79,4,1.1,861509,2023-12-27,SK5303,9,ANTIAGING,1.3,28.5,0.1,Mostly cloudy w showers,1.0
2855,27,37.17,5,2.6,788512,2023-06-06,SK9805,7,MASKS,31.3,11.7,15.9,Mostly sunny,31.9
4454,18,45.2,5,1.9,651701,2023-03-18,SK2955,6,EYECARE,13.2,40.1,23.7,Rain,14.8
3802,64,129.08,1,1.8,715644,2023-02-21,SK1649,5,SERUMS,-5.7,28.0,22.7,Mostly cloudy with storms,-5.2
4349,60,133.59,2,3.6,368416,2023-06-18,SK2130,8,SUNSCREENS,3.7,30.8,26.3,Cloudy,1.1
2926,59,28.38,1,5.0,799703,2023-11-08,SK9625,4,MOISTURIZERS,29.5,50.5,10.9,Cloudy,27.9
3284,47,31.89,1,3.4,712179,2023-01-14,SK5440,4,MOISTURIZERS,25.4,13.8,0.9,Partly cloudy,23.4
3773,50,173.12,5,3.7,437846,2023-10-20,SK4888,1,CLEANSERS,-0.1,41.7,12.7,Intermittent clouds,1.9
1804,28,130.61,3,4.0,533949,2023-11-11,SK2437,1,CLEANSERS,26.9,80.5,12.5,Partly sunny with showers,24.6
1258,52,23.83,1,4.6,861958,2023-12-25,SK5043,1,CLEANSERS,19.6,76.2,21.8,Rain,16.9
1310,25,190.89,1,1.4,819403,2023-10-18,SK4433,9,ANTIAGING,-7.0,53.1,6.3,Sunny,-4.6
4966,52,118.14,5,1.9,631852,2023-07-19,SK8476,1,CLEANSERS,-3.8,53.8,18.5,Cloudy,-4.3
4573,63,35.53,1,2.8,146788,2023-06-14,SK9649,8,SUNSCREENS,24.5,12.6,16.7,Clear,26.0
1407,31,9.55,2,5.0,783697,2024-01-01,SK4007,3,EXFOLIANTS,4.2,87.1,12.5,Sunny,6.9
3020,58,108.13,5,5.0,345841,2023-07-15,SK2555,2,TONERS,16.5,82.4,18.5,Sunny,15.3
2726,42,108.81,2,1.5,446824,2023-12-20,SK9669,7,MASKS,16.9,44.5,23.6,Cloudy,16.6
3603,37,66.72,4,3.4,994736,2023-07-18,SK5403,9,ANTIAGING,17.8,69.3,27.1,Thunderstorms,16.6
3614,25,168.32,1,4.0,874768,2023-11-04,SK7541,6,EYECARE,24.4,52.7,25.2,Cloudy,27.4
2120,29,110.06,3,2.9,278428,2023-11-10,SK6463,8,SUNSCREENS,35.6,67.6,9.9,Partly sunny,35.2
4252,30,68.34,5,1.9,915740,2023-10-20,SK9817,1,CLEANSERS,-3.2,36.0,22.6,Mostly clear,-1.9
2639,53,106.17,1,1.3,596289,2023-12-06,SK1926,4,MOISTURIZERS,22.9,41.8,16.4,Clear,21.0
2027,59,8.93,5,4.7,104546,2023-08-17,SK5793,9,ANTIAGING,25.0,39.4,29.7,Cloudy,22.6
2694,32,181.81,1,4.4,368545,2023-10-31,SK7050,4,MOISTURIZERS,-2.6,26.4,20.4,Clear,-3.3
4055,20,138.11,2,3.8,129009,2023-01-09,SK2628,6,EYECARE,23.1,15.3,20.7,Sunny,24.6
2476,37,75.77,1,1.0,151593,2023-10-05,SK1129,7,MASKS,-4.1,27.7,4.5,Showers,-5.4
3235,43,146.21,4,4.9,178616,2023-08-16,SK2542,3,EXFOLIANTS,11.2,31.8,13.8,Showers,12.7
1371,23,94.72,4,2.0,384866,2023-01-18,SK2488,8,SUNSCREENS,14.6,22.5,23.7,Partly sunny,17.1
2386,38,143.02,1,3.3,237644,2023-05-30,SK6748,8,SUNSCREENS,29.4,44.2,12.7,Mostly cloudy with storms,31.7
3629,48,169.28,4,2.5,120296,2023-01-31,SK3725,4,MOISTURIZERS,9.5,89.2,17.5,Mostly sunny,8.4
1863,50,166.5,3,1.7,167902,2023-12-22,SK7449,7,MASKS,30.4,70.0,20.4,Thunderstorms,27.9
3017,23,46.07,5,4.4,798139,2023-02-22,SK1281,4,MOISTURIZERS,-2.3,81.9,18.2,Sunny,-0.0
2803,19,190.41,1,4.4,984586,2023-06-07,SK5893,8,SUNSCREENS,29.3,59.1,25.8,Partly cloudy,29.6
3317,59,126.16,3,4.9,144141,2023-05-01,SK7923,9,ANTIAGING,0.5,26.5,25.7,Showers,-2.0
1832,23,144.61,5,4.0,153727,2023-01-29,SK4011,7,MASKS,5.6,19.5,21.5,Partly sunny with showers,5.3
1740,59,6.9,3,4.7,726350,2023-03-14,SK3327,3,EXFOLIANTS,10.5,16.1,24.0,Intermittent clouds,9.1
1837,47,29.96,1,1.6,986683,2023-02-04,SK8131,5,SERUMS,35.6,80.8,23.0,Sunny,36.7
2276,48,49.81,1,1.5,228998,2023-09-30,SK7290,2,TONERS,10.3,29.7,8.6,Mostly cloudy with storms,8.3
3740,39,80.52,3,4.7,506837,2023-10-09,SK6390,3,EXFOLIANTS,4.7,60.9,14.6,Intermittent clouds,3.7
1099,55,142.19,4,1.2,248666,2023-11-23,SK1175,1,CLEANSERS,35.3,60.6,12.9,Thunderstorms,37.7
1920,57,149.91,5,1.4,909865,2023-01-03,SK9110,5,SERUMS,0.3,61.2,23.7,Rain,-1.9
2845,28,78.46,4,4.4,670990,2023-12-20,SK8036,2,TONERS,17.1,73.2,5.5,Mostly cloudy with storms,14.2
1881,20,58.71,1,4.7,855863,2023-07-08,SK4946,4,MOISTURIZERS,5.7,89.1,23.1,Showers,3.2
3958,56,50.87,5,4.1,863498,2024-01-01,SK4745,6,EYECARE,21.1,80.9,19.3,Intermittent clouds,21.0
3530,42,57.03,4,4.0,667039,2023-11-25,SK2577,3,EXFOLIANTS,16.1,74.9,0.5,Rain,14.6
4950,18,126.98,1,4.8,272496,2023-07-01,SK8382,6,EYECARE,13.5,27.6,5.4,Cloudy,12.9
2163,35,164.4,1,3.4,530583,2023-04-08,SK5295,5,SERUMS,37.6,43.1,2.6,Partly sunny,40.2
2003,30,162.41,1,2.7,414515,2023-03-07,SK2932,8,SUNSCREENS,36.0,44.3,4.0,Rain,35.9
3199,21,182.09,5,4.9,464274,2023-11-19,SK6703,1,CLEANSERS,1.3,12.4,18.1,Mostly sunny,2.8
